IPC,DSCR,IPCanterior,IPCanterior1,IPCanterior2,IPCanterior3,PM_L1_ICACHE_MISS,PERF_COUNT_HW_CACHE_L1D:READ:MISS,PERF_COUNT_HW_CACHE_L1D:WRITE:MISS,PERF_COUNT_HW_CACHE_LL:WRITE:MISS,PM_DATA_FROM_L3,PM_MEM_PREF,PERF_COUNT_HW_CACHE_L1I:PREFETCH:ACCESS,PERF_COUNT_HW_CACHE_L1D:PREFETCH:ACCESS,PM_MEM_READ,PM_L1_ICACHE_RELOADED_PREF,PM_DATA_FROM_MEMORY,PM_BR_MPRED_CMPL,LLC-LOAD-MISSES,PM_DISP_HELD_IQ_FULL,PM_CMPLU_STALL_DMISS_L3MISS,PERF_COUNT_HW_BRANCH_INSTRUCTIONS
1.236425,0,1.236141,1.289748,1.236281,1.302706,5129947,2983560,3458570,365016,752652,3414862,4690490,1278762,47196,7430998,6980,7766635,133894,86087113,63806615,17480087
1.236291,0,1.236425,1.109402,1.236375,1.170789,4035890,2974199,2830808,314644,779986,414726,8019977,1595215,537660,4029146,278451,6722964,12539,46874530,3906446,18725322
1.236636,0,1.236291,1.290020,1.236121,1.310629,5103966,2639167,3647381,544740,1159211,86576,7755888,1893567,6294,6750066,426,7125607,19691,65552983,1740342,20464388
1.236787,0,1.236636,1.272798,1.236533,1.280426,4342635,3697428,2648387,422378,1839711,101254,6705052,1894900,9470,6747200,4082,7756374,49642,64604600,4539989,19407674
1.237134,0,1.236787,1.300297,1.236783,1.287902,4233083,3562284,3665037,397996,1272907,135158,7030724,1541802,10860,5715789,9083,6822428,51298,71378038,5182208,19394856
1.237238,0,1.237134,1.255507,1.237058,1.275977,5279059,2884829,4525630,379694,1910079,275286,6450034,1848931,16214,7519880,1692,6637110,97758,84628052,11354764,20328041
1.237408,0,1.237238,1.256213,1.237238,1.278290,3730519,3910707,3829208,574874,1881195,193644,7353507,2037199,41884,6253237,37559,7358369,64385,71031122,7999588,19583080
1.237438,0,1.237408,1.235083,1.237337,1.225864,4499482,3702067,4828797,424546,1220492,372650,7120788,1631593,38600,6877186,28644,7169407,75465,69259014,10274043,19753311
1.237448,0,1.237438,1.244564,1.237411,1.249728,4071856,3642432,5556427,456758,2201984,627676,5144461,1763165,137918,5932725,74792,6799111,89588,80206749,26710871,19652246
1.237521,0,1.237448,1.241199,1.237445,1.225450,3657885,3418010,4595768,402930,1110391,1475246,6233815,1245239,148422,3685197,185789,6066046,151517,54185789,16112928,18794917
1.237259,0,1.237521,1.246581,1.237444,1.182251,5669876,4007458,5613621,1428462,1941150,3280942,3130170,3737242,183006,3938422,111172,5818053,268029,96879713,28014950,18351988
1.237096,0,1.237259,1.130182,1.237438,1.124434,5083291,2079305,10749035,462552,3520558,3306362,4194265,2905324,25652,7464641,3887,5946036,329411,78983977,34557185,18866968
1.236865,0,1.237096,1.214184,1.237206,1.278409,2800048,1913438,1544482,139160,930881,2829598,2744109,3932526,286398,6221278,190440,6679225,183349,97093055,48526614,17586571
1.237029,0,1.236865,1.255407,1.236914,1.260727,3846700,4368241,5720944,583618,1796099,2179592,5525631,1675666,162648,6100952,78776,7079706,93153,85003806,27433498,18247630
1.236912,0,1.237029,1.156822,1.236971,1.162567,3398875,3030496,2470943,276516,1397331,505696,7298688,1358616,303222,6063138,173884,7777018,4196,50592302,925767,19962439
1.236761,0,1.236912,1.163191,1.236847,1.160908,3030723,3055376,3453680,315850,617488,453650,8326687,1329996,331116,5293815,188472,7207212,6396,54474465,1300532,19744109
1.236494,0,1.236761,1.134716,1.236721,1.150775,3085699,3285790,2829319,329008,563619,471620,7767150,1232058,363898,5647014,206866,8208821,7660,49497542,1994839,19481370
1.236244,0,1.236494,1.161739,1.236468,1.143039,3147256,3081482,2973442,320528,537791,507516,8148438,1215809,304100,5987758,177846,7292969,53211,61240271,12699344,19384408
1.236560,0,1.236244,1.305731,1.236165,1.291250,5237484,2835725,3700817,350030,779538,2586734,4555609,1327404,30342,7266130,7117,7713325,34415,49056340,8716160,19924986
1.236128,0,1.236560,1.118013,1.236519,1.125222,3507014,2773474,2090073,233892,882047,474202,7683778,1352970,484848,4851712,263034,7437832,4975,49817642,996035,19428229
1.236341,0,1.236128,1.276671,1.236014,1.292745,4979590,2943311,3266089,420836,759744,2957340,4177408,1303571,31278,3801437,9898,4412136,3448,51293951,591596,20335439
1.236714,0,1.236341,1.321128,1.236272,1.305124,5118996,3024235,3727097,404626,1868495,33034,6705482,2352032,6274,5874042,534,6144995,19449,78308992,1730392,20974532
1.237032,0,1.236714,1.286501,1.236636,1.273958,4480799,3680801,3433097,437944,1337245,82630,6695499,1538388,9006,6462158,3144,7076862,34069,64763096,3169632,19961457
1.237105,0,1.237032,1.243244,1.236972,1.248125,4618175,3317118,3184461,421628,1844116,174034,5627591,1673532,18746,6073064,7191,7301062,36135,57036849,3714530,19398519
1.237197,0,1.237105,1.276808,1.237046,1.272232,4251052,3511398,4411707,545596,2242100,293968,7520579,2004214,32536,5519299,26888,6498033,61189,79423374,7123324,20281830
1.237254,0,1.237197,1.248900,1.237213,1.263085,4923732,3654727,5514639,531396,1389590,556312,6211898,1427862,34004,5935243,23389,7297940,64901,66522506,8540467,19139073
1.237397,0,1.237254,1.271843,1.237238,1.259097,4665243,3030270,3413286,419700,1673825,420950,6782319,1638164,51646,5859247,36449,6845004,78149,75114177,10709355,19170092
1.237456,0,1.237397,1.263666,1.237389,1.242249,3689773,3915176,4816513,403552,1769829,564158,6048962,1544100,57876,5675953,44858,7080088,96724,74387919,13906987,19093084
1.237406,0,1.237456,1.237379,1.237551,1.254636,4223585,3168693,2988504,354632,1708838,1445422,3381609,2041146,28130,5760728,6616,5258089,223797,76098045,27883449,18068562
1.237542,0,1.237406,1.276945,1.237552,1.287368,2253501,3325856,2236863,282050,1745239,2581656,3986314,1775690,26110,141559,13485,2894000,297218,71044239,47034113,17383029
1.237192,0,1.237542,1.128405,1.237416,1.150462,2852260,7011598,7844346,903628,2095894,2874894,7069014,3204891,40772,5019213,19245,7689797,247096,198682660,44163483,25564692
1.237163,0,1.237192,1.263310,1.237167,1.351989,1619257,2297645,3681375,307810,1502414,1716136,6833717,1686891,265708,4382287,205975,6047081,55194,76319362,7834402,20438023
1.237025,0,1.237163,1.217851,1.237229,1.173828,3783851,3691285,5485509,373430,1467265,1942530,5284125,1206922,59196,7022590,12875,7097135,171870,87600245,39067013,18060942
1.236853,0,1.237025,1.235338,1.237001,1.258676,5101463,3326072,3682061,397430,785741,2019844,5930451,1104170,204124,6433562,121210,7531907,65766,72084811,14652061,19426812
1.236677,0,1.236853,1.271552,1.236935,1.266631,5212192,3121156,3583954,379374,1272425,2151488,5074828,1490867,26258,7129073,4386,7627097,203462,89662757,47196777,18127570
1.236762,0,1.236677,1.263140,1.236815,1.240192,5230209,3241096,3636850,403162,759705,2251166,5509145,1241560,28538,7576307,5720,7989395,224264,90502618,52858359,17308607
1.236804,0,1.236762,1.261429,1.236661,1.258880,5310031,3127299,3272149,420810,1074266,2292712,5097066,1497939,30564,8215741,6121,8272857,5253,49337874,1313336,20402968
1.236372,0,1.236804,1.191737,1.236916,1.192645,2912656,3891081,1787244,201386,394602,468919,7587625,1185303,287286,5505325,163324,6936440,96840,87782571,55765024,17521355
1.236568,0,1.236372,1.272213,1.236355,1.280113,5136308,3003645,3411812,374732,767982,4022914,4168924,1128271,41722,8112839,4569,8279967,42954,61393436,23857818,19287779
1.236566,0,1.236568,1.169503,1.236476,1.020969,2633354,2466575,2026059,203812,368562,504330,3928951,635770,45308,7916148,2796,7307777,3986,50551784,464860,20183922
1.236769,0,1.236566,1.274862,1.236522,1.270575,4339284,3569311,4720337,456000,1483737,59716,5898086,2150989,7024,6547792,1114,7060026,27163,62777280,2683166,19868293
1.236918,0,1.236769,1.275933,1.236749,1.260104,4350371,3654476,3395352,413788,1591460,96658,6366094,1635858,11420,6527540,3008,7072289,45556,59394519,4514445,19249586
1.237179,0,1.236918,1.299008,1.236878,1.314298,3757614,3282706,3163221,409038,2035643,183910,5963444,1656759,11730,7860493,5531,6693184,82926,79119755,8620025,20142804
1.237267,0,1.237179,1.259139,1.237138,1.240035,5029066,4175377,6730034,568622,1891286,570772,5524699,1834252,29850,5678079,16649,6729405,14332,69060135,1259952,20572832
1.237308,0,1.237267,1.228309,1.237236,1.228541,4271316,3261425,4425833,356568,2002792,407778,6012284,1558821,40076,6574539,26396,7386259,69586,57659584,9256153,19832306
1.237436,0,1.237308,1.248421,1.237301,1.243510,4518933,3499766,3940930,397922,1600214,489446,5958482,1745199,46992,6119209,35553,6758732,88389,78381196,12425193,19545182
1.237571,0,1.237436,1.249181,1.237410,1.266131,3774939,3406900,3333200,349640,1386477,548680,5618914,1338296,69816,6196558,45790,7155065,100242,67984683,14580401,19283027
1.237473,0,1.237571,1.225602,1.237448,1.292259,1764773,2867240,2736819,486870,1872410,1285006,6665385,2191197,145050,7582689,88325,6643927,169513,154582321,21865460,25087145
1.237303,0,1.237473,1.210706,1.237578,1.296311,2512934,3282263,4597829,384826,810392,1183204,93285,1118407,233040,8106867,133372,5748020,368546,92617756,37163746,18322433
1.237181,0,1.237303,1.274948,1.237252,1.178445,4148844,3608824,11682374,3716506,3246963,2085484,5659764,2614079,233712,3536518,131260,4305954,379045,121620395,67232632,21253374
1.237259,0,1.237181,1.243022,1.237306,1.243905,4940582,3269732,3540687,382454,1931905,2888703,4252473,1496550,85710,6909433,43201,6799304,155858,103883094,63850085,17190635
1.237098,0,1.237259,1.158695,1.237226,1.173141,3482004,2910647,2441569,305282,1770987,752368,6988850,1555089,320732,5503663,170097,6825028,6533,55466211,1390322,19102879
1.236974,0,1.237098,1.155391,1.237054,1.126371,3691615,2992238,2523182,288160,969125,999268,7274299,1620668,250162,5281257,132016,6781568,5052,46781891,1190757,19716259
1.236763,0,1.236974,1.132681,1.236946,1.138977,3278889,2878334,2481128,290068,1001152,395554,7058566,1702292,359384,4776958,200329,6840604,6957,47699793,1828576,19560705
1.236316,0,1.236763,1.104851,1.236748,1.092606,3500479,2494827,2204571,258570,617632,534520,7871603,1262307,400328,4513227,220378,6839367,5799,47486159,1526816,19271398
1.236444,0,1.236316,1.229359,1.236442,1.166768,4005741,2745794,2090803,287518,807149,1187560,6882877,1245550,27688,7936712,5267,8083835,243108,113125234,84707794,17031468
1.236209,0,1.236444,1.203616,1.236387,1.324561,4717294,3254957,3294590,361092,533508,216956,7894765,1642211,480532,5008986,252727,7236907,6509,53762177,1364802,19933428
1.236230,0,1.236209,1.188706,1.236398,1.082981,3121240,2646504,2070922,242376,566963,499556,8142270,1279919,26966,7850023,5382,8029016,280758,113092945,94765293,15924294
1.236421,0,1.236230,1.286145,1.236187,1.254245,2713413,2032534,2307791,269434,894039,119502,7912666,1845135,18316,7815514,2109,7425420,9214,60482917,727698,19765911
1.236744,0,1.236421,1.305539,1.236385,1.337788,3968861,3073338,3918843,482288,2251536,38982,6551640,2454912,15236,6803841,1698,7217742,38564,59743688,3522202,19352135
1.236894,0,1.236744,1.275490,1.236651,1.300480,4204471,3451763,3437180,416094,1748186,80664,6461095,1397495,12608,7079307,4271,7775138,57913,74223051,5588362,20272670
1.236975,0,1.236894,1.254426,1.236892,1.238849,3942310,3843446,4788677,441182,1199528,131520,7864381,1699515,16958,6456093,15407,7015605,18923,62681989,1948004,19346872
1.237059,0,1.236975,1.273388,1.236986,1.278732,3695745,3321952,4444835,391654,2192479,378300,5692362,1852807,14058,7368729,382,7102296,107097,66298817,13202944,18607079
1.237136,0,1.237059,1.247552,1.237050,1.236153,3923810,4000219,5269356,448452,1756619,362772,6607616,1593055,38838,7214042,30825,7866169,69460,68547561,9304454,18877419
1.237267,0,1.237136,1.261759,1.237103,1.280497,3980237,3360073,3571009,407820,1759379,439816,5737037,1709930,59896,5454193,44197,6924741,86560,71246230,12384027,19691735
1.237351,0,1.237267,1.270796,1.237199,1.284829,3742329,3167445,3655460,327860,1718162,607768,5871238,1494650,69884,6298042,50134,7448304,212802,95631051,27464047,18746432
1.237199,0,1.237351,1.257161,1.237265,1.221452,4111123,4130741,9341610,637450,2035145,1892538,8264147,2404217,105932,3282190,119195,5717637,301558,98213088,44174254,18304102
1.237216,0,1.237199,1.209861,1.237279,1.262617,84968,1723110,1733120,394004,1057532,2636890,8005325,1815427,45414,4403436,17273,6165500,342265,86577656,35051419,18308100
1.237170,0,1.237216,1.223881,1.237255,1.112136,3281965,5066091,2074325,376076,788914,2075546,3784775,5014954,155262,2449686,273507,5323703,123908,74811610,25360913,18676861
1.236880,0,1.237170,1.179208,1.237199,1.178824,2771439,4141548,5764039,365792,2004741,1685382,6890376,1706999,268800,5245869,153911,6711024,166530,93765110,38288473,18757299
1.236888,0,1.236880,1.264955,1.236971,1.269713,4734293,3566979,3218629,441962,1293736,1936218,5760146,1168864,52782,7368494,5499,7505763,179774,78068856,41123684,17543606
1.236716,0,1.236888,1.240853,1.236961,1.213816,4247047,3093295,3074223,310748,1432641,914440,6524813,1829551,37622,8013964,4985,8461843,195440,88236645,45416531,17616916
1.236583,0,1.236716,1.259695,1.236827,1.278284,4577969,3524227,4339079,454436,1329144,2139576,4927600,1349090,34526,8135361,5694,8963723,213277,81872779,49944420,17067516
1.236819,0,1.236583,1.271160,1.236656,1.283765,4994677,3241559,3261439,402020,1297863,2257454,5090645,1445512,28298,8158242,4860,8506905,228998,88614652,54204517,17581532
1.236674,0,1.236819,1.225853,1.236744,1.261519,5411221,3315311,3201151,379478,646512,202557,7801914,1698632,425552,4289432,242421,6467582,7387,47401062,1635550,20133441
1.236578,0,1.236674,1.234441,1.236793,1.179930,3668100,2872468,2525449,295758,945005,914754,7452892,1415207,27428,7776698,5900,8400221,268727,94683069,65005212,16789620
1.236620,0,1.236578,1.171091,1.236583,1.250364,5392359,3357936,3268179,403744,669378,1996374,5475925,1411082,334768,5415746,162739,7067948,9139,21754220,3551223,7370270
1.236852,0,1.236620,1.290828,1.236508,1.311857,5110916,2677270,3623128,545264,1153707,106366,7809663,1894948,9786,6676486,209,7118944,20897,66061036,1929874,20417259
1.267005,1,1.282946,1.259745,1.282119,1.286248,5088301,3741963,5375686,635762,1445758,5442,7502122,613,9896,6746506,2649,6824882,79355,76815151,6601646,19758567
1.257395,1,1.267005,1.244085,1.268736,1.244406,4263723,5875982,4197011,526788,2234498,2034,5710401,778,11958,6978159,1453,7687528,171877,71621079,13673451,18979559
1.253463,1,1.257395,1.241807,1.259830,1.251058,4250840,4286136,4715130,528230,1501156,2616,6156473,487,11970,6283827,6791,6966354,165877,82180199,13752764,19493142
1.245804,1,1.253463,1.234917,1.253873,1.262632,3603294,3755387,5194986,517008,2155088,2454,8506923,0,25530,6070575,40617,6283422,140105,88695919,14007219,20276987
1.240185,1,1.245804,1.226550,1.249298,1.207994,4498578,4779320,5692321,541418,2305045,4498,6694706,568,41884,5728050,45808,7426267,172865,76944780,18586686,18394957
1.237122,1,1.240185,1.212754,1.242213,1.211422,4089426,3961808,5152499,442878,1776451,6638,6349261,727,65166,6659739,74013,7284799,208316,82844909,25093896,18614989
1.230623,1,1.237122,1.191406,1.236779,1.188371,3593534,4033600,4334706,472814,2602481,2778,6020497,340,115946,5440767,93719,6572842,248078,86777148,33531913,19553412
1.225694,1,1.230623,1.200003,1.231678,1.206068,3682181,3822676,5380977,469278,1708641,3560,5713288,328,165250,6154266,119841,6989916,491906,126481903,59602119,17426642
1.210476,1,1.225694,1.168155,1.226789,1.200827,3783652,4918761,11074378,746222,2824092,1440,8736038,0,401086,3121848,313698,5838438,401421,131245275,77079124,19247924
1.205631,1,1.210476,1.207939,1.214966,1.232405,744470,3643117,4449529,680016,1048232,2818,1561375,0,36594,6729076,63693,5491778,540290,119625267,51872846,16578251
1.199474,1,1.205631,1.226401,1.208023,1.094113,5159802,5866708,11147856,351970,1551154,5020,4435033,0,403256,1374264,269335,2724831,588914,111869182,106421235,17035305
1.200431,1,1.199474,1.235231,1.203203,1.232062,5004420,4058828,5213822,563784,1911662,2380,3891183,0,58908,6201551,24557,6599694,416120,119028145,98438036,15572682
1.197405,1,1.200431,1.080777,1.199873,1.128161,3491042,3326721,4097621,435850,1814595,9472,6279066,187,785572,4459919,456022,6101392,8835,63465110,1858669,19379945
1.189202,1,1.197405,1.014530,1.196408,1.017211,3294266,3082912,3370586,282568,1047153,4910,7524740,505,828752,4391364,495994,5813231,10419,57354465,2305984,19848279
1.178999,1,1.189202,1.100889,1.191216,1.034544,3364046,3194409,3476613,319346,1310810,5018,6551917,523,284758,6332189,165683,6987229,381209,114842179,90813439,16718490
1.181126,1,1.178999,1.233744,1.182595,1.221333,5166880,3549109,4896932,469876,482004,7176,4349161,330,38946,7780054,9895,8075900,582894,149313803,141964239,14503762
1.177934,1,1.181126,1.157407,1.179866,1.216782,5183392,3518903,5044236,529904,838664,3084,6064540,342,585618,5654509,319783,6944948,7995,49224377,2198030,19604245
1.178644,1,1.177934,1.146377,1.181543,1.019198,2789651,3677205,2410482,227662,519159,3886,6434228,523,39760,7847126,10524,7699552,657379,151740690,163163034,13897043
1.175307,1,1.178644,1.074349,1.177989,1.242820,4890244,3663897,4617684,513732,418613,3822,8029134,552,1312732,3451802,656846,5971942,10254,51821553,2450589,18942325
1.176739,1,1.175307,1.165144,1.173873,1.142655,3880636,3335652,3926141,403396,417919,2588,4859264,254,47474,3129523,16193,3709787,16178,57161691,2144433,19949964
1.180891,1,1.176739,1.283258,1.175858,1.282358,4909150,4018539,5497913,508710,2483766,4962,6748200,292,9646,6090047,2645,6114681,52247,84288357,4390155,20652169
1.184098,1,1.180891,1.257885,1.180050,1.257654,3798401,4312749,4758624,509100,1184375,3768,6964543,750,9358,6600872,1163,7030763,180780,73862936,14258363,18951479
1.185810,1,1.184098,1.239507,1.183209,1.242333,4039300,3853631,4498326,486388,1993528,3122,6255870,354,19854,5655699,5092,6935590,206356,82385563,17229834,19254879
1.187777,1,1.185810,1.245214,1.185568,1.243329,5741350,4640009,7008345,531808,2190414,4428,6072971,632,35260,5990524,39795,6594562,145765,80981654,13655905,19307246
1.188312,1,1.187777,1.201205,1.187624,1.211411,4379800,4428525,6321923,639184,1721628,11014,5494241,761,39650,6444640,30019,7090126,179336,79429610,21034705,19165260
1.188872,1,1.188312,1.206040,1.188319,1.213005,3970440,4034076,5718313,479878,1094891,7084,7035968,507,76592,6114823,64418,6845954,304108,90418766,42315499,18002304
1.189588,1,1.188872,1.219219,1.188690,1.200348,3999417,4870186,6887525,559794,2211279,3906,5439899,496,143566,5233675,100557,6423079,256341,85667757,35502351,18640108
1.189170,1,1.189588,1.181335,1.189432,1.167397,3741164,3991303,5627373,469080,1129744,5132,5865941,625,202308,3160527,147934,5563465,258327,62527647,22837967,18436082
1.188362,1,1.189170,1.180705,1.188707,1.170574,5691412,5393333,6910627,1440796,2243832,2252,2996311,0,494620,2886470,266209,5304911,610408,132452015,56907414,17296860
1.186672,1,1.188362,0.989487,1.189103,0.936412,644725,2822352,12196027,648436,2793276,4666,7348994,0,34818,6047751,9275,6192371,253699,77963875,24469485,17805960
1.185698,1,1.186672,1.109561,1.186347,1.124661,2942987,3503855,4218725,391212,612827,8568,1351644,0,599592,2198859,488493,5721507,32494,58174945,5763379,19210472
1.180932,1,1.185698,1.033355,1.185752,1.040162,2527559,4505381,6019861,387096,2157765,10596,6636360,742,734574,4359824,418110,5670489,177037,88590566,41131189,18720529
1.178644,1,1.180932,1.158270,1.182144,1.098996,3703556,4086911,3652358,463816,1048103,11894,4421947,433,58394,7686220,9231,7597865,476390,121348944,111565381,15640940
1.180077,1,1.178644,1.236528,1.179362,1.225866,5056082,3903001,5246511,523708,1206479,4534,4150671,288,56344,7508448,9083,7435797,338506,96623389,83774048,16555981
1.179344,1,1.180077,1.092122,1.179782,1.155591,3972351,3934880,4352502,458438,1497868,3580,6842986,382,854134,3861007,477458,6283660,11240,45348464,2978340,18954596
1.174888,1,1.179344,0.975507,1.179239,0.960969,2920369,2713418,2759234,277984,611306,7518,7750943,630,935322,3973295,524231,6104408,67027,58136531,13692990,18389346
1.176574,1,1.174888,1.220142,1.175585,1.177173,4537480,3528399,3424786,396662,694169,2552,5079121,459,36254,7577915,9594,7898785,428865,116209949,108372557,16513507
1.173736,1,1.176574,1.063199,1.176168,1.195739,3781194,4137643,3489481,314284,453010,2858,7727220,675,1191412,3567258,651517,5997187,10522,53170843,2347429,19192986
